CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,RFM_Total,Segment
15670.0,197,1,173.05,1,1,1,111,3,Others
15671.0,22,7,1312.85,4,4,4,444,12,Champions
15673.0,57,3,2104.39,3,3,4,334,10,Loyal Customers
15674.0,114,7,677.0799999999999,2,4,3,243,9,At Risk
15675.0,56,2,225.39,3,2,1,321,6,Potential Loyalists
15676.0,114,2,877.4,2,2,3,223,7,Others
15679.0,55,2,260.26,3,2,2,322,7,Potential Loyalists
15680.0,267,1,478.89,1,1,2,112,4,Others
15681.0,84,3,703.22,2,3,3,233,8,At Risk
15683.0,18,1,193.75,4,1,1,411,6,Potential Loyalists
15687.0,86,7,1667.8500000000001,2,4,4,244,10,At Risk
15689.0,20,2,254.1,4,2,2,422,8,Potential Loyalists
15690.0,1,1,111.0,4,1,1,411,6,Potential Loyalists
15691.0,153,1,136.8,1,1,1,111,3,Others
15694.0,77,10,3249.98,2,4,4,244,10,At Risk
15695.0,167,2,409.98,1,2,2,122,5,Others
15696.0,114,9,1550.8500000000001,2,4,4,244,10,At Risk
15700.0,73,3,664.03,2,3,3,233,8,At Risk
15701.0,11,1,857.0,4,1,3,413,8,Potential Loyalists
15703.0,165,1,211.5,1,1,1,111,3,Others
15704.0,41,4,2293.62,3,3,4,334,10,Loyal Customers
15705.0,102,1,143.1,2,1,1,211,4,Others
15706.0,14,2,447.1,4,2,2,422,8,Potential Loyalists
15708.0,35,10,2665.91,3,4,4,344,11,Loyal Customers
15709.0,184,1,133.25,1,1,1,111,3,Others
15712.0,10,3,766.3100000000001,4,3,3,433,10,Loyal Customers
15713.0,44,3,346.75,3,3,2,332,8,Loyal Customers
15716.0,46,4,1118.81,3,3,3,333,9,Loyal Customers
15717.0,135,1,150.3,2,1,1,211,4,Others
15719.0,27,11,3551.85,4,4,4,444,12,Champions
15722.0,9,4,1383.45,4,3,4,434,11,Loyal Customers
15723.0,265,1,203.1,1,1,1,111,3,Others
15724.0,102,3,212.3,2,3,1,231,6,At Risk
15727.0,8,6,4609.29,4,4,4,444,12,Champions
15729.0,99,2,62.0,2,2,1,221,5,Others
15730.0,105,2,454.93,2,2,2,222,6,Others
15732.0,113,2,294.12,2,2,2,222,6,Others
15733.0,183,1,162.3,1,1,1,111,3,Others
15734.0,15,2,1339.45,4,2,4,424,10,Potential Loyalists
15737.0,48,8,825.33,3,4,3,343,10,Loyal Customers
15738.0,10,15,3534.76,4,4,4,444,12,Champions
15743.0,14,2,434.05,4,2,2,422,8,Potential Loyalists
15745.0,137,1,302.85,2,1,2,212,5,Others
15746.0,35,2,182.96,3,2,1,321,6,Potential Loyalists
15747.0,21,2,549.47,4,2,3,423,9,Potential Loyalists
15749.0,136,4,21535.9,2,3,4,234,9,At Risk
15750.0,71,5,1095.58,3,4,3,343,10,Loyal Customers
15752.0,16,5,1623.63,4,4,4,444,12,Champions
15753.0,205,1,79.2,1,1,1,111,3,Others
15754.0,147,1,91.8,2,1,1,211,4,Others
15755.0,9,3,1144.83,4,3,3,433,10,Loyal Customers
15756.0,53,3,364.84,3,3,2,332,8,Loyal Customers
15757.0,118,1,261.36,2,1,2,212,5,Others
15759.0,119,3,253.04,2,3,2,232,7,At Risk
15764.0,1,7,3249.72,4,4,4,444,12,Champions
15768.0,16,4,581.8299999999999,4,3,3,433,10,Loyal Customers
15769.0,2,20,41684.72,4,4,4,444,12,Champions
15775.0,146,1,104.9,2,1,1,211,4,Others
15776.0,34,1,241.62,3,1,1,311,5,Potential Loyalists
15777.0,142,5,1021.61,2,4,3,243,9,At Risk
15780.0,84,3,475.28000000000003,2,3,2,232,7,At Risk
15781.0,35,3,199.4,3,3,1,331,7,Loyal Customers
15785.0,58,6,1654.05,3,4,4,344,11,Loyal Customers
15786.0,1,2,3093.64,4,2,4,424,10,Potential Loyalists
15789.0,259,1,351.3,1,1,2,112,4,Others
15791.0,91,2,1214.99,2,2,3,223,7,Others
15793.0,169,1,306.64,1,1,2,112,4,Others
15795.0,50,1,610.01,3,1,3,313,7,Potential Loyalists
15796.0,10,7,1530.77,4,4,4,444,12,Champions
15797.0,14,4,2207.4,4,3,4,434,11,Loyal Customers
15799.0,86,2,481.24,2,2,2,222,6,Others
15800.0,8,2,699.08,4,2,3,423,9,Potential Loyalists
15801.0,10,1,137.22,4,1,1,411,6,Potential Loyalists
15802.0,43,3,-451.42,3,3,1,331,7,Loyal Customers
15804.0,7,6,1821.91,4,4,4,444,12,Champions
15805.0,7,13,3521.55,4,4,4,444,12,Champions
15806.0,58,2,521.88,3,2,2,322,7,Potential Loyalists
15808.0,207,5,3724.77,1,4,4,144,9,At Risk
15809.0,85,4,399.21,2,3,2,232,7,At Risk
15810.0,30,4,1359.1100000000001,3,3,4,334,10,Loyal Customers
15811.0,6,7,1732.4,4,4,4,444,12,Champions
15812.0,8,5,1801.14,4,4,4,444,12,Champions
15813.0,108,2,1303.9099999999999,2,2,3,223,7,Others
15815.0,41,4,1874.7,3,3,4,334,10,Loyal Customers
15819.0,32,3,1585.47,3,3,4,334,10,Loyal Customers
15820.0,220,1,206.98,1,1,1,111,3,Others
15822.0,260,1,440.2,1,1,2,112,4,Others
15823.0,238,2,-840.76,1,2,1,121,4,Others
15825.0,73,1,532.94,2,1,2,212,5,Others
15826.0,111,1,720.0,2,1,3,213,6,Others
15827.0,15,19,1403.55,4,4,4,444,12,Champions
15829.0,41,1,325.44,3,1,2,312,6,Potential Loyalists
15831.0,25,3,397.11,4,3,2,432,9,Loyal Customers
15832.0,155,1,836.79,1,1,3,113,5,Others
15834.0,66,5,1642.97,3,4,4,344,11,Loyal Customers
15835.0,38,3,675.51,3,3,3,333,9,Loyal Customers
15838.0,7,14,13861.18,4,4,4,444,12,Champions
15839.0,49,1,299.18,3,1,2,312,6,Potential Loyalists
15840.0,71,2,231.84,3,2,1,321,6,Potential Loyalists
15841.0,91,3,603.3,2,3,3,233,8,At Risk
15843.0,204,1,118.95000000000002,1,1,1,111,3,Others
15845.0,35,7,2465.86,3,4,4,344,11,Loyal Customers
15847.0,189,1,180.68,1,1,1,111,3,Others
15850.0,69,1,118.88,3,1,1,311,5,Potential Loyalists
15852.0,87,2,160.71,2,2,1,221,5,Others
15854.0,41,9,2393.69,3,4,4,344,11,Loyal Customers
15855.0,37,5,712.24,3,4,3,343,10,Loyal Customers
15856.0,1,17,10019.4,4,4,4,444,12,Champions
15858.0,190,2,816.22,1,2,3,123,6,Others
15860.0,25,5,654.28,4,4,3,443,11,Champions
15861.0,35,3,1130.0,3,3,3,333,9,Loyal Customers
15862.0,13,3,659.73,4,3,3,433,10,Loyal Customers
15863.0,93,1,9.2,2,1,1,211,4,Others
15864.0,78,3,400.36,2,3,2,232,7,At Risk
15865.0,114,1,313.93,2,1,2,212,5,Others
15866.0,2,1,230.53,4,1,1,411,6,Potential Loyalists
15867.0,14,12,2949.91,4,4,4,444,12,Champions
15869.0,178,2,149.64,1,2,1,121,4,Others
15874.0,78,7,2181.15,2,4,4,244,10,At Risk
15880.0,270,2,313.28000000000003,1,2,2,122,5,Others
15881.0,213,8,438.24,1,4,2,142,7,At Risk
15882.0,99,5,495.36,2,4,2,242,8,At Risk
15885.0,210,1,15.0,1,1,1,111,3,Others
15889.0,57,2,446.87,3,2,2,322,7,Potential Loyalists
15891.0,127,1,524.52,2,1,2,212,5,Others
15894.0,154,2,263.55,1,2,2,122,5,Others
15895.0,50,1,179.17,3,1,1,311,5,Potential Loyalists
15897.0,95,2,222.05,2,2,1,221,5,Others
15898.0,121,5,998.79,2,4,3,243,9,At Risk
15899.0,269,1,56.25,1,1,1,111,3,Others
15901.0,55,1,110.49,3,1,1,311,5,Potential Loyalists
15903.0,128,3,641.22,2,3,3,233,8,At Risk
15906.0,45,5,751.8100000000001,3,4,3,343,10,Loyal Customers
15907.0,77,2,529.52,2,2,2,222,6,Others
15909.0,74,1,191.94,2,1,1,211,4,Others
15910.0,108,4,550.61,2,3,3,233,8,At Risk
15912.0,79,2,264.62,2,2,2,222,6,Others
15916.0,92,6,830.23,2,4,3,243,9,At Risk
15917.0,148,1,123.1,1,1,1,111,3,Others
15918.0,91,2,334.23,2,2,2,222,6,Others
15919.0,269,1,270.72,1,1,2,112,4,Others
15920.0,55,4,167.5,3,3,1,331,7,Loyal Customers
15921.0,73,1,336.03000000000003,2,1,2,212,5,Others
15922.0,273,2,363.6,1,2,2,122,5,Others
15923.0,273,1,127.08,1,1,1,111,3,Others
15925.0,95,1,207.15,2,1,1,211,4,Others
15932.0,8,9,1851.93,4,4,4,444,12,Champions
15935.0,140,2,416.86,2,2,2,222,6,Others
15938.0,13,5,404.58,4,4,2,442,10,Champions
15939.0,8,15,5847.5,4,4,4,444,12,Champions
15940.0,212,2,31.799999999999997,1,2,1,121,4,Others
15942.0,34,1,337.44,3,1,2,312,6,Potential Loyalists
15944.0,177,1,325.1,1,1,2,112,4,Others
15945.0,266,1,181.0,1,1,1,111,3,Others
15950.0,7,2,1091.38,4,2,3,423,9,Potential Loyalists
15951.0,186,1,375.16999999999996,1,1,2,112,4,Others
15952.0,60,2,327.8,3,2,2,322,7,Potential Loyalists
15953.0,112,5,807.24,2,4,3,243,9,At Risk
15955.0,7,9,2453.7000000000003,4,4,4,444,12,Champions
15965.0,268,1,156.19,1,1,1,111,3,Others
15967.0,219,1,173.8,1,1,1,111,3,Others
15969.0,86,1,308.7,2,1,2,212,5,Others
15970.0,204,1,314.1,1,1,2,112,4,Others
15971.0,9,7,2109.45,4,4,4,444,12,Champions
15973.0,136,3,99.77000000000002,2,3,1,231,6,At Risk
15974.0,34,6,2534.53,3,4,4,344,11,Loyal Customers
15976.0,66,2,430.94,3,2,2,322,7,Potential Loyalists
15980.0,155,1,760.18,1,1,3,113,5,Others
15981.0,38,6,2458.2,3,4,4,344,11,Loyal Customers
15983.0,261,3,1148.27,1,3,3,133,7,At Risk
15984.0,1,7,1848.76,4,4,4,444,12,Champions
15985.0,24,3,1037.42,4,3,3,433,10,Loyal Customers
15987.0,21,6,1206.42,4,4,3,443,11,Champions
15990.0,188,1,401.37,1,1,2,112,4,Others
15996.0,17,6,891.96,4,4,3,443,11,Champions
15998.0,72,4,2106.26,3,3,4,334,10,Loyal Customers
16003.0,35,3,1793.9,3,3,4,334,10,Loyal Customers
16005.0,83,2,298.08,2,2,2,222,6,Others
16006.0,112,1,101.4,2,1,1,211,4,Others
16007.0,81,2,733.45,2,2,3,223,7,Others
16008.0,105,1,139.15,2,1,1,211,4,Others
16009.0,60,1,462.19,3,1,2,312,6,Potential Loyalists
16010.0,146,3,407.5,2,3,2,232,7,At Risk
16011.0,20,10,1725.28,4,4,4,444,12,Champions
16012.0,29,2,1132.12,3,2,3,323,8,Potential Loyalists
16013.0,10,40,17839.29,4,4,4,444,12,Champions
16014.0,53,2,529.9300000000001,3,2,2,322,7,Potential Loyalists
16016.0,97,5,809.07,2,4,3,243,9,At Risk
16018.0,81,1,161.9,2,1,1,211,4,Others
16019.0,37,7,2952.25,3,4,4,344,11,Loyal Customers
16022.0,161,1,628.28,1,1,3,113,5,Others
16023.0,93,2,500.69,2,2,2,222,6,Others
16027.0,38,6,693.72,3,4,3,343,10,Loyal Customers
16029.0,8,54,36444.09,4,4,4,444,12,Champions
16030.0,210,1,331.24,1,1,2,112,4,Others
16031.0,148,1,305.63,1,1,2,112,4,Others
16033.0,9,23,5789.51,4,4,4,444,12,Champions
16034.0,97,3,437.7,2,3,2,232,7,At Risk
16036.0,164,1,188.73,1,1,1,111,3,Others
16037.0,170,3,855.02,1,3,3,133,7,At Risk
16038.0,78,3,375.88,2,3,2,232,7,At Risk
16040.0,49,2,876.1800000000001,3,2,3,323,8,Potential Loyalists
16041.0,42,2,2739.8,3,2,4,324,9,Potential Loyalists
16042.0,8,4,410.38,4,3,2,432,9,Loyal Customers
16043.0,112,3,676.49,2,3,3,233,8,At Risk
16045.0,20,4,1340.7,4,3,4,434,11,Loyal Customers
16048.0,274,2,256.44,1,2,2,122,5,Others
16050.0,74,1,137.9,2,1,1,211,4,Others
16053.0,23,1,1124.19,4,1,3,413,8,Potential Loyalists
16054.0,46,1,783.9,3,1,3,313,7,Potential Loyalists
16055.0,121,1,134.8,2,1,1,211,4,Others
16057.0,100,5,974.24,2,4,3,243,9,At Risk
16059.0,64,4,951.3000000000001,3,3,3,333,9,Loyal Customers
16061.0,170,1,-29.95,1,1,1,111,3,Others
16062.0,34,3,778.14,3,3,3,333,9,Loyal Customers
16063.0,161,1,335.32,1,1,2,112,4,Others
16065.0,266,1,372.09,1,1,2,112,4,Others
16066.0,25,1,316.38,4,1,2,412,7,Potential Loyalists
16072.0,189,1,584.3199999999999,1,1,3,113,5,Others
16073.0,192,2,94.35,1,2,1,121,4,Others
16076.0,21,3,887.8000000000001,4,3,3,433,10,Loyal Customers
16078.0,184,1,79.2,1,1,1,111,3,Others
16080.0,164,2,89.7,1,2,1,121,4,Others
16081.0,86,3,992.37,2,3,3,233,8,At Risk
16083.0,1,2,1317.62,4,2,4,424,10,Potential Loyalists
16084.0,200,1,436.18,1,1,2,112,4,Others
16085.0,137,2,325.04,2,2,2,222,6,Others
16086.0,100,4,584.98,2,3,3,233,8,At Risk
16091.0,55,2,315.06,3,2,2,322,7,Potential Loyalists
16092.0,15,4,809.36,4,3,3,433,10,Loyal Customers
16093.0,7,1,17.0,4,1,1,411,6,Potential Loyalists
16094.0,114,3,215.70000000000002,2,3,1,231,6,At Risk
16096.0,165,1,320.62,1,1,2,112,4,Others
16097.0,141,1,185.04999999999998,2,1,1,211,4,Others
16098.0,29,6,1712.49,3,4,4,344,11,Loyal Customers
16099.0,38,2,592.1,3,2,3,323,8,Potential Loyalists
16102.0,29,1,839.76,3,1,3,313,7,Potential Loyalists
16103.0,58,4,1156.4,3,3,3,333,9,Loyal Customers
16105.0,149,1,336.96,1,1,2,112,4,Others
16107.0,4,3,1494.1200000000001,4,3,4,434,11,Loyal Customers
16109.0,119,2,611.88,2,2,3,223,7,Others
16110.0,163,2,693.93,1,2,3,123,6,Others
16112.0,44,4,195.73999999999998,3,3,1,331,7,Loyal Customers
16113.0,84,1,161.38,2,1,1,211,4,Others
16114.0,71,1,135.75000000000003,3,1,1,311,5,Potential Loyalists
16115.0,18,5,931.68,4,4,3,443,11,Champions
16116.0,106,2,592.88,2,2,3,223,7,Others
16117.0,90,1,232.21,2,1,1,211,4,Others
16121.0,116,1,287.89,2,1,2,212,5,Others
16122.0,13,3,550.26,4,3,3,433,10,Loyal Customers
16124.0,217,2,187.15,1,2,1,121,4,Others
16125.0,268,1,289.35,1,1,2,112,4,Others
16126.0,2,3,3706.7000000000003,4,3,4,434,11,Loyal Customers
16128.0,44,2,694.7,3,2,3,323,8,Potential Loyalists
16131.0,16,4,2278.5,4,3,4,434,11,Loyal Customers
16133.0,1,33,10469.86,4,4,4,444,12,Champions
16134.0,255,2,269.13,1,2,2,122,5,Others
16135.0,163,1,517.55,1,1,2,112,4,Others
16136.0,178,1,159.3,1,1,1,111,3,Others
16138.0,269,1,-7.95,1,1,1,111,3,Others
16139.0,13,2,306.37,4,2,2,422,8,Potential Loyalists
16140.0,272,1,124.14,1,1,1,111,3,Others
16142.0,150,1,535.34,1,1,3,113,5,Others
16143.0,9,6,1944.26,4,4,4,444,12,Champions
16144.0,147,1,175.2,2,1,1,211,4,Others
16145.0,14,13,2235.84,4,4,4,444,12,Champions
16146.0,58,3,734.13,3,3,3,333,9,Loyal Customers
16147.0,34,1,375.0,3,1,2,312,6,Potential Loyalists
16148.0,197,1,76.32000000000001,1,1,1,111,3,Others
16149.0,43,1,163.68,3,1,1,311,5,Potential Loyalists
16150.0,18,6,1300.3,4,4,3,443,11,Champions
16152.0,169,1,1829.04,1,1,4,114,6,Others
16153.0,16,4,1023.54,4,3,3,433,10,Loyal Customers
16156.0,50,7,1386.8700000000001,3,4,4,344,11,Loyal Customers
16159.0,182,1,348.2,1,1,2,112,4,Others
16161.0,38,17,2893.85,3,4,4,344,11,Loyal Customers
16162.0,153,1,37.4,1,1,1,111,3,Others
16163.0,126,3,441.59999999999997,2,3,2,232,7,At Risk
16168.0,4,16,2361.2,4,4,4,444,12,Champions
16170.0,13,6,1556.03,4,4,4,444,12,Champions
16172.0,31,3,800.35,3,3,3,333,9,Loyal Customers
16174.0,27,3,1009.5500000000001,4,3,3,433,10,Loyal Customers
16175.0,70,3,736.89,3,3,3,333,9,Loyal Customers
16178.0,39,1,197.9,3,1,1,311,5,Potential Loyalists
16180.0,1,10,10217.48,4,4,4,444,12,Champions
16182.0,31,3,4844.0,3,3,4,334,10,Loyal Customers
16184.0,6,6,982.5500000000001,4,4,3,443,11,Champions
16185.0,133,1,335.0,2,1,2,212,5,Others
16186.0,4,10,2681.53,4,4,4,444,12,Champions
16187.0,14,10,4601.32,4,4,4,444,12,Champions
16188.0,42,3,755.03,3,3,3,333,9,Loyal Customers
16191.0,163,15,2551.08,1,4,4,144,9,At Risk
16193.0,137,1,314.45,2,1,2,212,5,Others
16200.0,65,1,550.57,3,1,3,313,7,Potential Loyalists
16201.0,10,1,303.8,4,1,2,412,7,Potential Loyalists
16202.0,261,1,365.27,1,1,2,112,4,Others
16203.0,48,4,374.55,3,3,2,332,8,Loyal Customers
16205.0,80,1,112.35,2,1,1,211,4,Others
16206.0,25,3,409.86,4,3,2,432,9,Loyal Customers
16208.0,190,1,497.59,1,1,2,112,4,Others
16209.0,20,4,2116.9,4,3,4,434,11,Loyal Customers
16210.0,17,10,10904.08,4,4,4,444,12,Champions
16212.0,182,2,489.0,1,2,2,122,5,Others
16214.0,71,3,1062.75,3,3,3,333,9,Loyal Customers
16216.0,168,1,914.9300000000001,1,1,3,113,5,Others
16217.0,136,4,259.39000000000004,2,3,2,232,7,At Risk
16218.0,15,7,2605.67,4,4,4,444,12,Champions
16221.0,176,2,315.37,1,2,2,122,5,Others
16222.0,219,1,846.72,1,1,3,113,5,Others
16224.0,42,3,865.88,3,3,3,333,9,Loyal Customers
16225.0,50,4,953.64,3,3,3,333,9,Loyal Customers
16226.0,104,3,255.12,2,3,2,232,7,At Risk
16227.0,120,2,308.32000000000005,2,2,2,222,6,Others
16229.0,113,1,358.2,2,1,2,212,5,Others
16230.0,90,2,542.03,2,2,3,223,7,Others
16232.0,44,3,725.04,3,3,3,333,9,Loyal Customers
16233.0,230,4,211.95000000000002,1,3,1,131,5,At Risk
16235.0,87,4,656.39,2,3,3,233,8,At Risk
16239.0,67,2,306.6,3,2,2,322,7,Potential Loyalists
16241.0,15,8,1507.8700000000001,4,4,4,444,12,Champions
16242.0,66,4,841.64,3,3,3,333,9,Loyal Customers
16244.0,112,2,1522.75,2,2,4,224,8,Others
16245.0,22,3,760.85,4,3,3,433,10,Loyal Customers
16247.0,71,1,114.56,3,1,1,311,5,Potential Loyalists
16249.0,13,4,1440.77,4,3,4,434,11,Loyal Customers
16250.0,162,2,389.44,1,2,2,122,5,Others
16252.0,267,1,-295.09,1,1,1,111,3,Others
16253.0,156,1,1700.4,1,1,4,114,6,Others
16255.0,24,8,1787.14,4,4,4,444,12,Champions
16256.0,158,2,732.63,1,2,3,123,6,Others
16257.0,77,1,46.95,2,1,1,211,4,Others
16258.0,28,4,3741.06,3,3,4,334,10,Loyal Customers
16261.0,14,2,418.38,4,2,2,422,8,Potential Loyalists
16262.0,261,1,-31.65,1,1,1,111,3,Others
16265.0,11,9,4038.17,4,4,4,444,12,Champions
16266.0,16,6,761.12,4,4,3,443,11,Champions
16270.0,254,1,1141.24,1,1,3,113,5,Others
16271.0,27,4,887.08,4,3,3,433,10,Loyal Customers
16272.0,17,1,411.7,4,1,2,412,7,Potential Loyalists
16274.0,274,1,357.95,1,1,2,112,4,Others
16275.0,97,1,559.87,2,1,3,213,6,Others
16276.0,77,1,810.6000000000001,2,1,3,213,6,Others
16278.0,1,1,566.38,4,1,3,413,8,Potential Loyalists
16279.0,77,2,346.18,2,2,2,222,6,Others
16282.0,240,1,168.3,1,1,1,111,3,Others
16283.0,21,4,582.45,4,3,3,433,10,Loyal Customers
16287.0,70,1,142.5,3,1,1,311,5,Potential Loyalists
16292.0,18,2,280.9,4,2,2,422,8,Potential Loyalists
16293.0,108,4,1129.74,2,3,3,233,8,At Risk
16297.0,113,4,275.4,2,3,2,232,7,At Risk
16298.0,87,1,114.3,2,1,1,211,4,Others
16302.0,8,2,212.82,4,2,1,421,7,Potential Loyalists
16303.0,1,3,3981.53,4,3,4,434,11,Loyal Customers
16305.0,39,1,361.21999999999997,3,1,2,312,6,Potential Loyalists
16306.0,114,9,602.27,2,4,3,243,9,At Risk
16308.0,8,3,1600.0,4,3,4,434,11,Loyal Customers
16309.0,7,2,706.57,4,2,3,423,9,Potential Loyalists
16315.0,231,1,226.37,1,1,1,111,3,Others
16316.0,30,10,2039.51,3,4,4,344,11,Loyal Customers
16317.0,20,3,1341.65,4,3,4,434,11,Loyal Customers
16319.0,118,1,404.40000000000003,2,1,2,212,5,Others
16320.0,73,2,1038.46,2,2,3,223,7,Others
16321.0,206,4,155.70000000000002,1,3,1,131,5,At Risk
16323.0,97,1,207.50000000000003,2,1,1,211,4,Others
16324.0,29,3,428.68,3,3,2,332,8,Loyal Customers
16325.0,56,3,362.92,3,3,2,332,8,Loyal Customers
16326.0,18,7,1224.92,4,4,3,443,11,Champions
16327.0,100,4,2469.64,2,3,4,234,9,At Risk
16330.0,11,3,39.26,4,3,1,431,8,Loyal Customers
16332.0,31,3,659.27,3,3,3,333,9,Loyal Customers
16333.0,24,17,14369.2,4,4,4,444,12,Champions
16338.0,58,1,214.79999999999998,3,1,1,311,5,Potential Loyalists
16339.0,185,1,109.95,1,1,1,111,3,Others
16340.0,8,1,549.07,4,1,3,413,8,Potential Loyalists
16341.0,97,2,792.21,2,2,3,223,7,Others
16342.0,8,3,283.71,4,3,2,432,9,Loyal Customers
16344.0,59,1,101.10000000000001,3,1,1,311,5,Potential Loyalists
16348.0,29,4,775.14,3,3,3,333,9,Loyal Customers
16349.0,191,1,53.5,1,1,1,111,3,Others
16350.0,234,2,360.7,1,2,2,122,5,Others
16351.0,233,1,153.9,1,1,1,111,3,Others
16353.0,4,13,3325.9100000000003,4,4,4,444,12,Champions
16356.0,98,4,210.32000000000002,2,3,1,231,6,At Risk
16357.0,63,2,257.95,3,2,2,322,7,Potential Loyalists
16358.0,83,2,459.6,2,2,2,222,6,Others
16359.0,77,9,956.28,2,4,3,243,9,At Risk
16364.0,38,1,347.55,3,1,2,312,6,Potential Loyalists
16365.0,24,7,862.56,4,4,3,443,11,Champions
16367.0,263,1,170.91,1,1,1,111,3,Others
16369.0,97,1,354.45,2,1,2,212,5,Others
16370.0,18,3,953.11,4,3,3,433,10,Loyal Customers
16374.0,163,1,156.3,1,1,1,111,3,Others
16377.0,168,1,676.2,1,1,3,113,5,Others
16378.0,148,3,362.95,1,3,2,132,6,At Risk
16383.0,169,1,309.46,1,1,2,112,4,Others
16384.0,164,1,409.1,1,1,2,112,4,Others
16385.0,59,2,274.85,3,2,2,322,7,Potential Loyalists
16386.0,154,1,61.10000000000001,1,1,1,111,3,Others
16387.0,223,1,94.36,1,1,1,111,3,Others
16389.0,106,2,670.17,2,2,3,223,7,Others
16392.0,170,1,221.19,1,1,1,111,3,Others
16393.0,43,11,1466.02,3,4,4,344,11,Loyal Customers
16394.0,72,4,921.28,3,3,3,333,9,Loyal Customers
16395.0,69,3,967.25,3,3,3,333,9,Loyal Customers
16398.0,45,4,1631.15,3,3,4,334,10,Loyal Customers
16399.0,136,1,178.41,2,1,1,211,4,Others
16401.0,18,13,2429.19,4,4,4,444,12,Champions
16402.0,165,2,299.6,1,2,2,122,5,Others
16403.0,203,2,161.04999999999998,1,2,1,121,4,Others
16405.0,203,2,167.25,1,2,1,121,4,Others
16407.0,11,8,1529.62,4,4,4,444,12,Champions
16409.0,51,3,1039.27,3,3,3,333,9,Loyal Customers
16411.0,270,1,131.5,1,2,1,121,4,Others
16414.0,181,1,50.8,1,2,1,121,4,Others
16418.0,127,1,145.91,2,2,1,221,5,Others
16419.0,13,7,959.48,4,4,3,443,11,Champions
16422.0,1,61,27691.61,4,4,4,444,12,Champions
16424.0,92,2,82.56,2,2,1,221,5,Others
16425.0,203,1,302.7,1,2,2,122,5,Others
16426.0,177,1,328.37,1,2,2,122,5,Others
16427.0,164,2,241.06,1,2,1,121,4,Others
16429.0,7,1,284.55,4,2,2,422,8,Potential Loyalists
16431.0,114,3,642.81,2,3,3,233,8,At Risk
16434.0,93,3,724.22,2,3,3,233,8,At Risk
16440.0,115,1,272.46,2,2,2,222,6,Others
16441.0,192,1,211.0,1,2,1,121,4,Others
16442.0,128,2,437.03,2,2,2,222,6,Others
16444.0,95,3,224.18,2,3,1,231,6,At Risk
16446.0,106,1,2.9,2,2,1,221,5,Others
16447.0,36,1,259.01,3,2,2,322,7,Potential Loyalists
16448.0,99,1,188.89000000000001,2,2,1,221,5,Others
16449.0,91,3,674.69,2,3,3,233,8,At Risk
16450.0,50,1,311.92,3,2,2,322,7,Potential Loyalists
16454.0,141,1,-15.05,2,2,1,221,5,Others
16455.0,105,5,1133.78,2,4,3,243,9,At Risk
16456.0,4,4,1700.77,4,3,4,434,11,Loyal Customers
16457.0,119,1,208.36,2,2,1,221,5,Others
16458.0,7,11,2151.5,4,4,4,444,12,Champions
16461.0,78,1,151.42,2,2,1,221,5,Others
16462.0,86,2,68.0,2,2,1,221,5,Others
16463.0,97,2,314.42,2,2,2,222,6,Others
16464.0,43,1,385.0,3,2,2,322,7,Potential Loyalists
16466.0,4,5,1002.1800000000001,4,4,3,443,11,Champions
16469.0,147,2,276.88,2,2,2,222,6,Others
16470.0,16,4,534.1800000000001,4,3,3,433,10,Loyal Customers
16471.0,175,1,223.95000000000002,1,2,1,121,4,Others
16473.0,65,4,314.86,3,3,2,332,8,Loyal Customers
16474.0,46,1,355.57,3,2,2,322,7,Potential Loyalists
16475.0,44,3,459.3,3,3,2,332,8,Loyal Customers
16477.0,32,6,1999.26,3,4,4,344,11,Loyal Customers
16483.0,93,1,139.35,2,2,1,221,5,Others
16484.0,74,3,379.4,2,3,2,232,7,At Risk
16488.0,15,3,347.97,4,3,2,432,9,Loyal Customers
16493.0,7,4,765.13,4,3,3,433,10,Loyal Customers
16494.0,197,1,826.53,1,2,3,123,6,Others
16495.0,177,2,246.51,1,2,2,122,5,Others
16496.0,92,3,1147.74,2,3,3,233,8,At Risk
16497.0,104,5,1550.7,2,4,4,244,10,At Risk
16498.0,62,3,86.12,3,3,1,331,7,Loyal Customers
16499.0,261,5,319.1,1,4,2,142,7,At Risk
16500.0,231,1,165.0,1,2,1,121,4,Others
16503.0,7,5,1421.43,4,4,4,444,12,Champions
16509.0,197,1,363.7,1,2,2,122,5,Others
16510.0,273,1,248.1,1,2,2,122,5,Others
16511.0,45,2,582.7,3,2,3,323,8,Potential Loyalists
16515.0,51,3,987.61,3,3,3,333,9,Loyal Customers
16517.0,178,1,162.7,1,2,1,121,4,Others
16518.0,171,2,187.29999999999998,1,2,1,121,4,Others
16519.0,266,1,103.7,1,2,1,121,4,Others
16520.0,87,4,1036.6200000000001,2,3,3,233,8,At Risk
16523.0,16,14,4713.45,4,4,4,444,12,Champions
16525.0,18,23,8866.67,4,4,4,444,12,Champions
16526.0,72,1,290.36,3,2,2,322,7,Potential Loyalists
16529.0,91,1,455.25,2,2,2,222,6,Others
16531.0,28,4,684.53,3,3,3,333,9,Loyal Customers
16532.0,36,2,4516.8,3,2,4,324,9,Potential Loyalists
16536.0,8,2,539.02,4,2,3,423,9,Potential Loyalists
16539.0,120,3,1053.61,2,3,3,233,8,At Risk
16545.0,65,1,339.3,3,2,2,322,7,Potential Loyalists
16546.0,191,3,-95.93,1,3,1,131,5,At Risk
